ep,temp,t_real,checks
1150434,8.18,4,0:4.0
1150446,8.18,2,1:8.0
1150520,8.18,4,0:4.0
1150604,8.18,14,2:32.0
1150624,8.18,46,3:96.0
1150642,8.18,19,1:28.0
1150647,8.18,11,1:8.0
1150807,8.18,199,1:4.0
1150825,8.18,3,1:4.0
1150869,8.18,41,1:12.0
1150967,8.18,7,1:8.0
1150968,8.18,2,0:4.0;1:4.0
1150972,8.18,19,1:28.0
1151031,8.18,129,1:52.0
1151074,8.18,28,1:20.0;3:60.0
1151137,8.18,17,1:4.0
1151144,8.18,6,0:4.0
1151192,8.18,40,2:84.0
1151273,8.18,3,1:8.0
1151274,8.18,198,1:204.0
1151276,8.18,2,0:4.0
1151298,8.18,198,2:112.0
1151318,8.18,18,1:16.0
1151363,8.18,3,1:4.0
1151371,8.18,3,1:8.0
1151400,8.18,40,2:84.0
1151409,8.18,199,1:4.0
1151441,8.18,34,1:10.0
1151534,8.18,25,1:36.0
1151541,8.18,1,1:4.0;2:4.0
1151582,8.18,10,2:24.0
1151590,8.18,4,1:12.0;2:12.0;3:12.0
1151634,8.18,7,3:18.0
1151636,8.18,198,1:8.0
1151652,8.18,28,2:40.0;3:60.0
1151866,8.18,6,1:16.0;2:16.0
1151988,8.18,7,1:8.0;3:18.0
1151992,8.18,2,1:8.0;2:8.0
1152000,8.18,85,3:174.0
1152150,8.18,6,0:4.0
1152159,8.18,13,1:4.0
1152240,8.18,25,2:54.0
1152250,8.18,16,0:4.0
1152269,8.18,19,1:16.0
1152332,8.18,14,1:8.0
1152336,8.18,16,3:36.0
1152338,8.18,6,1:16.0;2:16.0
1152384,8.18,12,1:28.0
1152418,8.18,198,0:4.0
1152421,8.18,19,1:16.0
1152422,8.18,14,3:32.0
1152447,8.18,11,1:10.0
1152543,8.18,24,1:10.0
1152574,8.18,198,3:240.0
1152594,8.18,8,2:20.0
1152598,8.18,119,2:108.0
1152662,8.17,12,0:4.0
1152741,8.17,17,1:4.0
1152742,8.17,13,1:20.0;2:20.0
1152802,8.17,16,0:4.0
1152817,8.17,1,1:4.0
1152886,8.17,4,1:8.0
1152919,8.17,1,1:4.0
1152952,8.17,10,1:16.0
1152972,8.17,34,1:36.0
1152992,8.17,33,2:70.0
1153050,8.17,13,1:12.0
1153058,8.17,124,2:252.0
1153082,8.17,22,1:16.0
1153134,8.17,8,0:4.0
1153137,8.17,27,1:28.0
1153162,8.17,2,1:8.0
1153172,8.17,160,1:36.0
1153280,8.17,4,1:8.0;2:8.0
1153316,8.17,11,3:26.0
1153320,8.17,5,0:4.0;2:10.0;3:14.0
1153353,8.17,199,1:4.0
1153378,8.17,8,0:4.0
1153455,8.17,13,1:4.0
1153496,8.17,16,3:36.0
1153515,8.17,23,1:16.0
1153554,8.17,38,1:16.0
1153558,8.17,12,1:28.0
1153630,8.17,3,0:4.0
1153643,8.17,199,1:8.0
1153646,8.17,2,1:8.0;2:8.0;3:8.0
1153676,8.17,36,1:28.0;2:28.0;3:28.0
1153726,8.17,88,3:180.0
1153816,8.17,12,0:4.0
1153831,8.17,9,1:4.0
1153860,8.17,2,0:4.0
1153974,8.17,4,0:4.0
1153978,8.17,13,1:20.0
1153993,8.17,27,1:14.0
1153998,8.17,2,1:8.0;2:8.0;3:8.0
1154030,8.17,12,1:28.0;2:28.0;3:28.0
1154045,8.17,34,1:10.0
1154070,8.17,5,2:14.0
1154136,8.17,7,3:18.0
1154158,8.17,43,2:90.0
1154167,8.17,24,1:20.0
1154336,8.17,82,3:168.0
1154468,8.17,4,0:4.0
1154500,8.17,5,1:10.0
1154544,8.17,6,0:4.0
1154698,8.17,8,0:4.0
1154712,8.17,4,0:4.0;2:12.0
1154729,8.17,11,1:12.0
1154743,8.17,7,1:4.0;2:4.0
1154771,8.17,19,1:16.0
1154859,8.17,13,1:28.0
1154916,8.17,124,2:252.0
1154990,8.17,49,1:8.0;3:102.0
1154994,8.17,3,0:4.0
1155006,8.17,54,1:28.0;3:112.0
1155023,8.17,199,1:4.0
1155026,8.17,16,0:4.0
1155074,8.17,8,0:4.0
1155094,8.17,25,1:36.0;3:54.0
1155148,8.17,4,0:4.0
1155188,8.17,10,1:16.0;2:16.0
1155192,8.17,42,2:30.0
1155232,8.17,3,1:10.0;2:10.0;3:10.0
1155254,8.17,8,0:4.0
1155270,8.17,3,0:4.0
1155381,8.17,199,1:4.0
1155398,8.17,198,3:100.0
1155403,8.17,97,1:4.0
1155484,8.17,34,2:72.0
1155548,8.17,10,1:16.0
1155552,8.17,19,2:42.0
1155554,8.17,4,0:4.0
1155580,8.17,3,0:4.0
1155640,8.17,187,3:378.0
1155679,8.17,17,1:4.0
1155824,8.17,49,1:34.0;2:34.0
1155852,8.17,5,1:10.0
1155858,8.17,4,0:4.0
1155862,8.17,6,0:4.0
1155864,8.17,10,1:16.0;2:16.0
1155952,8.17,10,3:24.0
1155953,8.17,103,1:52.0
1156050,8.17,5,1:10.0
1156076,8.17,6,2:16.0
1156091,8.17,4,1:4.0
1156104,8.17,88,1:20.0
1156161,8.17,3,1:8.0
1156168,8.17,4,1:8.0;2:8.0
1156178,8.17,43,1:10.0
1156204,8.17,2,0:4.0
1156218,8.17,5,1:10.0;2:10.0;3:14.0
1156288,8.17,10,3:24.0
1156346,8.17,4,1:12.0
1156363,8.17,41,1:28.0
1156378,8.17,198,1:8.0
1156411,8.17,4,1:4.0
1156492,8.17,2,1:8.0
1156518,8.17,28,2:60.0
1156536,8.17,16,3:36.0
1156547,8.17,9,1:8.0
1156548,8.17,40,3:84.0
1156574,8.17,2,1:8.0;2:8.0;3:8.0
1156586,8.17,18,1:16.0
1156590,8.17,13,2:30.0
1156594,8.17,29,2:20.0
1156630,8.17,2,0:4.0
1156678,8.17,4,2:12.0
1156740,8.17,25,1:36.0;3:54.0
1156774,8.17,6,1:8.0
1156799,8.17,3,1:8.0
1156814,8.17,12,1:28.0;2:28.0;3:28.0
1156827,8.17,7,1:8.0
1156880,8.17,68,3:140.0
1156980,8.17,49,3:102.0
1157006,8.17,3,0:4.0
1157028,8.17,15,0:4.0;3:34.0
1157078,8.17,2,0:4.0
1157132,8.17,10,2:24.0
1157163,8.17,44,1:10.0
1157222,8.17,16,0:4.0
1157224,8.17,3,0:4.0;2:10.0
1157246,8.17,10,1:8.0
1157288,8.17,2,0:4.0;1:4.0;3:8.0
1157337,8.17,39,1:16.0
1157402,8.17,10,1:12.0
1157405,8.17,35,1:8.0
1157406,8.17,2,0:4.0;1:4.0
1157408,8.17,38,3:80.0
1157473,8.17,9,1:4.0
1157480,8.17,10,1:12.0
1157530,8.17,2,0:4.0
1157570,8.17,10,3:24.0
1157632,8.17,4,0:4.0
1157710,8.17,5,2:14.0
1157738,8.17,4,1:8.0
1157905,8.17,3,1:8.0
1157908,8.17,2,0:4.0
1157916,8.17,14,2:32.0
1157970,8.17,6,1:16.0;2:16.0;3:16.0
1158004,8.17,68,2:140.0
1158014,8.17,10,2:24.0
1158093,8.17,125,1:28.0
1158212,8.17,14,2:32.0
1158236,8.17,198,2:60.0;3:120.0
1158288,8.17,18,2:40.0
1158354,8.17,18,1:20.0
1158378,8.17,32,2:68.0
1158432,8.17,8,0:4.0
1158442,8.17,160,3:108.0
1158454,8.17,16,2:36.0
1158469,8.17,55,1:28.0
1158508,8.17,173,3:350.0
1158598,8.17,5,1:10.0
1158614,8.17,58,3:120.0
1158665,8.17,7,1:16.0
1158684,8.17,5,0:4.0;3:14.0
1158686,8.17,25,1:36.0
1158704,8.17,73,3:150.0
1158740,8.17,198,2:20.0
1158776,8.17,5,0:4.0;1:4.0;3:14.0
1158812,8.17,4,0:4.0
1158832,8.17,2,0:4.0
1158846,8.17,13,1:10.0
1158884,8.17,178,3:360.0
1158912,8.17,2,0:4.0
1158922,8.17,10,2:24.0
1158934,8.17,70,1:36.0;2:36.0
1158956,8.16,13,1:20.0
1158988,8.16,4,0:4.0
1159013,8.16,7,1:4.0
1159019,8.16,13,1:28.0
1159040,8.16,33,1:28.0
1159058,8.16,0,0:4.0;1:4.0;2:4.0
1159242,8.16,3,0:4.0;1:4.0
1159374,8.16,7,0:4.0;3:18.0
1159534,8.16,19,1:28.0
1159592,8.16,6,2:16.0
1159604,8.16,23,2:50.0
1159612,8.16,6,0:4.0
1159644,8.16,4,0:4.0
1159716,8.16,10,0:4.0
1159826,8.16,4,0:4.0
1159854,8.16,2,0:4.0
1159974,8.16,13,1:12.0
1160038,8.16,34,2:72.0
1160056,8.16,22,0:4.0
1160113,8.16,1,1:4.0
1160146,8.16,4,0:4.0
1160181,8.16,103,1:16.0
1160238,8.16,8,1:20.0
1160275,8.16,199,1:4.0
1160280,8.16,19,1:28.0
1160301,8.16,5,1:8.0
1160304,8.16,20,3:44.0
1160316,8.16,4,0:4.0
1160326,8.16,8,1:10.0
1160328,8.16,18,2:40.0
1160349,8.16,17,1:4.0
1160366,8.16,4,0:4.0
1160390,8.16,28,3:60.0
1160414,8.16,34,2:72.0
1160548,8.16,10,2:24.0
1160570,8.16,13,1:20.0
1160588,8.16,7,2:18.0
1160610,8.16,8,1:20.0
1160660,8.16,12,0:4.0
1160680,8.16,25,1:36.0
1160688,8.16,52,3:108.0
1160694,8.16,35,1:16.0
1160721,8.16,9,1:4.0
1160742,8.16,2,0:4.0
1160792,8.16,6,0:4.0
1160868,8.16,8,0:4.0
1160896,8.16,30,3:64.0
1160905,8.16,3,1:4.0
1160945,8.16,7,1:4.0
1161012,8.16,26,2:56.0
1161071,8.16,17,1:4.0
1161222,8.16,28,2:60.0
1161288,8.16,2,1:8.0;2:8.0;3:8.0
1161349,8.16,7,1:4.0
1161374,8.16,26,1:28.0
1161380,8.16,10,3:24.0
1161432,8.16,30,2:64.0
1161472,8.16,5,1:10.0;2:10.0
1161484,8.16,4,1:12.0
1161580,8.16,16,1:36.0;2:36.0;3:36.0
1161626,8.16,18,2:40.0
1161672,8.16,108,2:20.0;3:66.0
1161704,8.16,6,0:4.0
1161708,8.16,6,0:4.0
1161734,8.16,14,2:32.0
1161758,8.16,2,0:4.0
1161795,8.16,15,1:8.0
1161814,8.16,4,1:8.0
1161816,8.16,2,0:4.0
1161824,8.16,3,0:4.0
1161830,8.16,10,2:24.0
1161843,8.16,27,1:28.0
1161871,8.16,8,1:12.0
1161872,8.16,19,1:28.0
1161878,8.16,88,2:24.0;3:66.0
1161909,8.16,13,1:4.0;2:4.0
1161922,8.16,88,1:8.0
1161936,8.16,98,3:200.0
1162016,8.16,13,1:20.0
1162054,8.16,2,1:8.0
1162098,8.16,10,1:16.0
1162109,8.16,9,1:4.0
1162145,8.16,6,1:10.0
1162228,8.16,23,1:20.0
1162274,8.16,17,2:38.0
1162297,8.16,9,1:4.0
1162316,8.16,8,0:4.0
1162319,8.16,3,1:4.0
1162372,8.16,16,1:12.0
1162500,8.16,12,1:28.0
1162616,8.16,6,0:4.0
1162636,8.16,22,3:48.0
1162654,8.16,198,1:12.0;2:12.0
1162681,8.16,1,1:4.0
1162682,8.16,52,2:108.0
1162702,8.16,198,3:134.0
1162719,8.16,3,1:4.0
1162776,8.16,8,1:10.0
1162788,8.16,19,1:28.0;2:28.0
1162796,8.16,79,3:162.0
1162822,8.16,178,2:360.0
1162872,8.16,94,2:32.0
1162892,8.16,2,0:4.0
1162926,8.16,4,0:4.0
1162964,8.16,5,1:10.0
1163048,8.16,2,0:4.0;1:4.0
1163070,8.16,2,0:4.0
1163142,8.16,52,2:108.0
1163160,8.16,25,1:36.0
1163197,8.16,199,1:106.0
1163294,8.16,4,0:4.0
1163330,8.16,16,3:36.0
1163336,8.16,16,0:4.0
1163344,8.16,3,0:4.0
1163369,8.16,3,1:4.0
1163394,8.16,52,1:36.0
1163429,8.16,19,1:16.0
1163480,8.16,89,1:28.0;2:182.0
1163516,8.16,4,0:4.0
1163532,8.16,8,0:4.0
1163542,8.16,22,3:48.0
1163563,8.16,4,1:4.0
1163566,8.16,16,3:36.0
1163568,8.16,10,1:16.0;3:24.0
1163596,8.16,198,1:10.0;2:10.0
1163686,8.16,25,1:36.0
1163713,8.16,199,1:4.0
1163738,8.16,10,1:8.0
1163739,8.16,19,1:10.0
1163755,8.16,15,1:8.0
1163804,8.16,4,1:8.0
1163828,8.16,78,3:160.0
1163858,8.16,23,1:20.0;2:20.0;3:50.0
1163908,8.16,7,1:12.0;2:12.0
1163985,8.16,199,1:28.0
1164028,8.16,16,1:36.0;2:36.0;3:36.0
1164231,8.16,15,1:8.0
1164236,8.16,2,0:4.0
1164346,8.16,25,2:54.0
1164361,8.16,3,1:8.0
1164430,8.16,3,0:4.0
1164434,8.16,10,1:12.0;2:12.0
1164444,8.16,18,2:40.0
1164506,8.16,96,1:28.0
1164524,8.16,2,0:4.0
1164546,8.16,65,2:60.0
1164553,8.16,68,1:92.0
1164688,8.16,50,3:104.0
1164690,8.16,16,0:4.0
1164712,8.16,19,1:28.0
1164714,8.16,100,1:136.0
1164745,8.16,5,1:4.0;2:4.0
1164771,8.16,13,1:4.0
1164896,8.16,16,0:4.0
1164929,8.16,5,1:4.0
1164964,8.16,10,2:24.0
1164977,8.16,9,1:8.0
1164991,8.16,4,1:4.0
1165070,8.16,73,3:150.0
1165080,8.16,2,0:4.0
1165104,8.16,58,2:20.0
1165171,8.16,35,1:8.0
1165180,8.16,56,0:4.0;1:4.0
1165184,8.16,6,1:8.0
1165210,8.16,52,3:108.0
1165238,8.16,34,1:8.0;2:8.0
1165280,8.15,13,3:30.0
1165314,8.15,38,3:80.0
1165342,8.15,2,1:8.0;2:8.0;3:8.0
1165368,8.15,6,0:4.0
1165412,8.15,16,0:4.0
1165474,8.15,2,0:4.0
1165480,8.15,8,1:20.0
1165496,8.15,88,2:180.0
1165532,8.15,6,2:16.0
1165552,8.15,26,1:8.0
1165588,8.15,16,0:4.0
1165592,8.15,16,3:36.0
1165610,8.15,4,1:8.0
1165614,8.15,8,1:20.0;2:20.0;3:20.0
1165642,8.15,13,2:30.0
1165650,8.15,160,1:36.0;2:36.0
1165682,8.15,198,3:216.0
1165686,8.15,13,2:30.0
1165698,8.15,19,1:28.0
1165802,8.15,6,0:4.0
1165894,8.15,52,2:108.0
1165927,8.15,11,1:8.0
1165942,8.15,3,1:10.0
1165966,8.15,16,0:4.0
1165992,8.15,25,2:24.0
1166066,8.15,6,2:16.0
1166128,8.15,4,0:4.0
1166138,8.15,4,0:4.0;2:8.0;3:12.0
1166171,8.15,199,1:8.0
1166186,8.15,16,3:36.0
1166196,8.15,13,1:20.0
1166220,8.15,6,1:16.0;2:16.0
1166336,8.15,6,2:16.0
1166357,8.15,23,1:16.0
1166360,8.15,46,3:96.0
1166373,8.15,1,1:4.0
1166442,8.15,13,1:20.0;2:20.0
1166453,8.15,69,1:28.0
1166569,8.15,32,1:22.0;2:22.0
1166628,8.15,198,1:36.0;2:36.0
1166632,8.15,30,2:64.0
1166688,8.15,2,0:4.0
1166770,8.15,16,1:36.0
1166775,8.15,199,1:4.0
1166852,8.15,6,0:4.0
1166867,8.15,5,1:4.0
1166916,8.15,4,0:4.0
1166921,8.15,32,1:22.0
1166945,8.15,14,1:10.0
1166955,8.15,3,1:4.0
1166956,8.15,13,1:20.0
1167066,8.15,2,0:4.0;2:8.0
1167090,8.15,26,1:8.0
1167130,8.15,3,0:4.0
1167182,8.15,12,1:28.0;2:28.0;3:28.0
1167212,8.15,88,3:180.0
1167224,8.15,18,2:40.0
1167244,8.15,6,1:8.0
1167258,8.15,6,2:16.0
1167265,8.15,13,1:4.0
1167266,8.15,5,1:10.0;2:10.0
1167282,8.15,10,1:12.0
1167286,8.15,46,0:4.0
1167520,8.15,16,0:4.0
1167521,8.15,199,1:4.0
1167566,8.15,23,2:50.0
1167712,8.15,52,1:36.0
1167737,8.15,87,1:4.0
1167741,8.15,12,1:26.0
1167772,8.15,4,1:8.0
1167854,8.15,6,0:4.0
1167856,8.15,8,0:4.0
1167910,8.15,13,3:30.0
1167946,8.15,3,0:4.0
1167976,8.15,198,3:246.0
1167978,8.15,12,0:4.0
1168038,8.15,2,1:8.0;2:8.0;3:8.0
1168114,8.15,31,1:44.0;2:44.0
1168207,8.15,199,1:28.0
1168284,8.15,15,1:34.0
1168293,8.15,11,1:8.0
1168296,8.15,4,1:12.0;2:12.0
1168314,8.15,4,0:4.0
1168346,8.15,2,0:4.0
1168353,8.15,3,1:4.0
1168388,8.15,28,3:60.0
1168399,8.15,10,1:22.0
1168416,8.15,16,1:36.0
1168430,8.15,34,2:72.0
1168497,8.15,4,1:4.0
1168605,8.15,4,1:4.0
1168718,8.15,50,3:104.0
1168744,8.15,68,2:140.0
1168796,8.15,6,1:16.0
1168862,8.15,4,1:8.0;2:12.0
1168869,8.15,10,1:22.0
1168902,8.15,7,1:12.0
1168914,8.15,106,3:216.0
1168928,8.15,5,2:14.0
1168968,8.15,198,2:56.0
1169004,8.15,23,2:50.0
1169060,8.15,124,2:252.0
1169062,8.15,160,2:324.0
1169154,8.15,198,3:96.0
1169165,8.15,1,1:4.0;2:4.0
1169226,8.15,50,3:104.0
1169252,8.15,4,0:4.0
1169264,8.15,25,1:36.0
1169326,8.15,38,2:20.0
1169400,8.15,16,0:4.0
1169460,8.15,10,1:16.0
1169523,8.15,3,1:4.0
1169543,8.15,9,1:4.0
1169576,8.15,70,1:36.0
1169728,8.15,10,3:24.0
1169766,8.15,16,3:36.0
1169770,8.15,155,2:40.0
1169782,8.15,2,0:4.0
1169790,8.15,6,0:4.0
1169862,8.15,13,2:30.0
1169869,8.15,31,1:16.0
1169872,8.15,6,2:16.0
1169874,8.15,96,2:196.0
1169883,8.15,3,1:4.0
1169928,8.15,38,3:80.0
1169962,8.15,4,0:4.0
1169984,8.15,78,3:64.0
1170066,8.15,187,3:378.0
1170101,8.15,3,1:4.0
1170136,8.15,3,0:4.0
1170161,8.15,199,1:4.0
1170214,8.15,20,3:44.0
1170309,8.15,3,1:4.0
1170354,8.15,3,0:4.0;2:10.0
1170386,8.15,10,2:24.0
1170389,8.15,41,1:28.0
1170440,8.15,5,0:4.0;3:14.0
1170444,8.15,94,3:192.0
1170458,8.15,10,1:16.0
1170514,8.15,10,2:24.0
1170522,8.15,18,2:40.0
1170537,8.15,29,1:12.0
1170558,8.15,22,2:48.0
1170614,8.15,7,1:12.0;2:12.0
1170656,8.15,4,0:4.0
1170684,8.15,23,2:50.0
1170752,8.15,33,1:28.0
1170756,8.15,13,2:30.0
1170782,8.15,6,0:4.0
1170790,8.15,23,2:50.0
1170825,8.15,6,1:14.0
1170876,8.15,5,2:14.0
1170902,8.15,103,2:140.0;3:210.0
1170970,8.15,3,0:4.0
1171020,8.15,25,3:54.0
1171022,8.15,26,1:16.0;2:56.0
1171057,8.15,4,1:4.0
1171092,8.15,6,1:8.0;2:16.0
1171101,8.15,55,1:28.0
1171128,8.15,4,0:4.0
1171130,8.15,16,2:36.0
1171146,8.15,8,0:4.0
1171252,8.15,23,2:50.0
1171356,8.15,25,1:36.0
1171430,8.15,18,1:20.0
1171524,8.15,16,1:36.0;2:36.0;3:36.0
1171588,8.14,70,3:144.0
1171642,8.14,23,2:50.0
1171654,8.14,43,2:90.0
1171743,8.14,3,1:4.0
1171762,8.14,18,2:40.0
1171778,8.14,7,0:4.0
1171837,8.14,3,1:8.0
1171844,8.14,2,1:8.0
1171878,8.14,4,1:8.0;2:8.0
1171894,8.14,48,1:20.0
1171898,8.14,4,1:12.0
1171912,8.14,6,0:4.0
1171946,8.14,6,0:4.0
1171996,8.14,26,1:28.0
1172018,8.14,2,0:4.0
1172036,8.14,4,1:12.0
1172182,8.14,18,1:20.0
1172212,8.14,6,0:4.0
1172228,8.14,8,0:4.0
1172307,8.14,27,1:8.0
1172328,8.14,31,3:24.0
1172442,8.14,178,3:360.0
1172472,8.14,52,3:108.0
1172490,8.14,18,2:40.0
1172558,8.14,13,1:20.0;2:20.0
1172562,8.14,2,0:4.0;1:4.0;2:4.0
1172616,8.14,13,1:20.0
1172753,8.14,7,1:8.0
1172819,8.14,27,1:8.0
1172856,8.14,22,1:16.0;2:48.0
1172868,8.14,12,0:4.0
1172890,8.14,13,1:20.0
1172938,8.14,28,2:60.0
1172948,8.14,91,2:24.0
1173050,8.14,43,2:90.0
1173051,8.14,34,1:28.0
1173078,8.14,3,0:4.0
1173108,8.14,16,0:4.0
1173264,8.14,6,0:4.0
1173273,8.14,17,1:4.0
1173338,8.14,22,2:16.0
1173410,8.14,2,0:4.0
1173424,8.14,198,0:4.0
1173474,8.14,6,1:16.0;2:16.0;3:16.0
1173477,8.14,17,1:4.0
1173480,8.14,79,3:162.0
1173486,8.14,18,2:40.0
1173524,8.14,14,2:32.0
1173528,8.14,25,1:36.0
1173529,8.14,5,1:4.0
1173616,8.14,8,1:20.0
1173650,8.14,6,0:4.0
1173656,8.14,8,1:20.0
1173657,8.14,3,1:4.0
1173676,8.14,138,2:112.0;3:280.0
1173728,8.14,2,0:4.0
1173757,8.14,71,1:16.0
1173878,8.14,20,1:12.0;3:44.0
1173902,8.14,40,1:8.0
1173987,8.14,3,1:4.0
1174008,8.14,2,0:4.0;1:4.0
1174030,8.14,25,1:36.0
1174038,8.14,18,1:20.0;2:20.0
1174052,8.14,135,3:100.0
1174214,8.14,4,1:12.0
1174215,8.14,17,1:12.0
1174238,8.14,8,0:4.0
1174300,8.14,52,1:36.0
1174310,8.14,2,0:4.0
1174326,8.14,2,0:4.0
1174336,8.14,8,0:4.0
1174404,8.14,18,2:40.0
1174550,8.14,198,2:252.0
1174564,8.14,8,0:4.0
1174598,8.14,198,0:4.0
1174602,8.14,43,3:90.0
1174651,8.14,3,1:8.0
1174692,8.14,58,2:40.0
1174722,8.14,7,3:18.0
1174732,8.14,28,3:60.0
1174738,8.14,12,1:28.0
1174743,8.14,24,1:10.0
1174775,8.14,4,1:4.0
1174806,8.14,75,0:4.0;3:14.0
1174845,8.14,41,1:12.0
1174920,8.14,13,1:20.0
1174966,8.14,7,1:12.0;2:12.0;3:18.0
1175042,8.14,8,0:4.0
1175050,8.14,54,2:112.0
1175145,8.14,13,1:4.0
1175154,8.14,16,0:4.0
1175208,8.14,10,1:12.0
1175266,8.14,8,1:8.0
1175286,8.14,2,0:4.0;1:4.0
1175288,8.14,198,1:36.0;2:36.0
1175313,8.14,9,1:4.0
1175324,8.14,19,1:28.0
1175380,8.14,22,2:48.0
1175404,8.14,102,2:208.0
1175419,8.14,19,1:8.0
1175444,8.14,2,0:4.0
1175445,8.14,5,1:8.0
1175509,8.14,43,1:22.0
1175536,8.14,4,1:8.0;2:8.0
1175568,8.14,12,0:4.0
1175594,8.14,7,1:12.0
1175596,8.14,22,1:16.0
1175612,8.14,10,2:24.0
1175628,8.14,3,0:4.0
1175684,8.14,2,0:4.0;2:8.0
1175756,8.14,22,2:48.0
1175776,8.14,58,2:40.0;3:120.0
1175818,8.14,2,1:8.0;2:8.0;3:8.0
1175832,8.14,100,3:204.0
1175840,8.14,16,0:4.0
1175866,8.14,13,1:20.0
1175994,8.14,3,0:4.0
1176018,8.14,3,1:10.0;2:10.0
1176049,8.14,3,1:8.0
1176166,8.14,4,1:8.0
1176282,8.14,2,0:4.0
1176324,8.14,198,1:10.0
1176392,8.14,2,1:8.0
1176408,8.14,10,1:16.0
1176416,8.14,25,1:36.0;2:36.0;3:54.0
1176426,8.14,12,0:4.0
1176453,8.14,13,1:4.0
1176455,8.14,199,1:4.0
1176492,8.14,68,3:140.0
1176519,8.14,17,1:12.0
1176532,8.14,6,1:16.0;2:16.0
1176535,8.14,17,1:12.0
1176542,8.14,154,0:4.0
1176634,8.14,34,1:36.0
1176724,8.14,38,3:80.0
1176732,8.14,8,1:20.0;2:20.0;3:20.0
1176739,8.14,5,1:12.0
1176794,8.14,13,2:30.0
1176798,8.14,18,1:16.0;3:40.0
1176862,8.14,88,1:12.0
1176865,8.14,1,1:4.0;2:4.0
1176876,8.14,2,0:4.0
1176896,8.14,25,0:4.0;2:12.0
1176914,8.14,10,1:16.0
1176970,8.14,35,3:74.0
1177082,8.14,10,1:10.0
1177104,8.14,5,2:14.0
1177150,8.14,52,3:108.0
1177155,8.14,7,1:8.0
1177162,8.14,8,1:10.0;2:10.0
1177174,8.14,198,0:4.0
1177275,8.14,199,1:8.0
1177284,8.14,178,3:360.0
1177294,8.14,14,0:4.0;1:4.0;2:8.0
1177310,8.14,22,3:48.0
1177352,8.14,25,1:36.0
1177364,8.14,2,1:8.0
1177442,8.14,16,2:36.0
1177497,8.14,13,1:4.0;2:4.0
1177506,8.14,0,0:4.0;1:4.0;2:4.0;3:4.0
1177512,8.14,14,2:32.0
1177526,8.14,18,2:40.0
1177575,8.14,3,1:4.0
1177593,8.14,19,1:8.0
1177612,8.14,13,2:30.0
1177750,8.14,6,1:16.0;2:16.0;3:16.0
1177761,8.14,17,1:4.0
1177806,8.14,198,0:4.0
1177818,8.14,25,2:54.0
1177897,8.13,15,1:8.0
1177903,8.13,5,1:12.0
1177908,8.13,2,0:4.0
1177939,8.13,1,1:4.0
1177940,8.13,18,1:20.0
1177992,8.13,2,1:8.0;2:8.0;3:8.0
1178018,8.13,13,1:20.0
1178057,8.13,199,1:4.0
1178062,8.13,142,3:72.0
1178106,8.13,2,0:4.0
1178122,8.13,31,2:30.0
1178124,8.13,4,2:12.0
1178162,8.13,18,2:40.0
1178244,8.13,13,2:30.0
1178270,8.13,110,1:8.0;2:28.0;3:224.0
1178286,8.13,2,1:8.0;2:8.0;3:8.0
1178310,8.13,6,1:8.0
1178344,8.13,28,3:60.0
1178356,8.13,29,3:62.0
1178388,8.13,30,3:64.0
1178400,8.13,12,0:4.0
1178434,8.13,16,0:4.0
1178448,8.13,106,2:216.0
1178456,8.13,46,3:96.0
1178552,8.13,35,2:74.0
1178604,8.13,3,0:4.0
1178724,8.13,10,1:16.0;2:16.0
1178874,8.13,11,3:26.0
1178902,8.13,16,1:36.0;2:36.0;3:36.0
1178904,8.13,14,2:32.0
1178914,8.13,54,2:112.0
1178966,8.13,0,0:4.0;1:4.0;2:4.0;3:4.0
1179002,8.13,2,1:8.0;2:8.0;3:8.0
1179034,8.13,8,1:8.0
1179090,8.13,10,1:8.0
1179188,8.13,16,3:36.0
1179240,8.13,6,0:4.0;2:8.0;3:16.0
1179262,8.13,19,1:8.0;2:42.0
1179270,8.13,6,0:4.0
1179290,8.13,7,0:4.0
1179322,8.13,3,0:4.0
1179328,8.13,198,0:4.0
1179336,8.13,2,1:8.0
1179372,8.13,198,0:4.0
1179427,8.13,20,1:28.0
1179462,8.13,25,1:36.0;2:36.0
1179482,8.13,8,0:4.0
1179493,8.13,15,1:8.0
1179569,8.13,62,1:14.0
1179580,8.13,52,1:36.0
1179600,8.13,18,2:40.0
1179612,8.13,28,3:60.0
1179613,8.13,199,1:4.0
1179618,8.13,8,2:20.0
1179734,8.13,50,3:104.0
1179793,8.13,55,1:28.0
1179819,8.13,15,1:8.0
1179824,8.13,48,3:100.0
1179836,8.13,6,0:4.0
1179964,8.13,13,1:20.0
1180022,8.13,6,0:4.0
1180031,8.13,34,1:28.0
1180041,8.13,1,1:4.0
1180068,8.13,2,1:8.0;2:8.0;3:8.0
1180114,8.13,34,3:36.0
1180255,8.13,4,1:4.0
1180300,8.13,2,0:4.0
1180352,8.13,4,1:8.0;2:8.0
1180402,8.13,8,0:4.0
1180420,8.13,12,1:28.0
1180422,8.13,2,0:4.0;2:8.0
1180462,8.13,198,3:120.0
1180476,8.13,33,1:28.0
1180508,8.13,2,0:4.0
1180525,8.13,1,1:4.0
1180565,8.13,3,1:4.0
1180566,8.13,6,0:4.0
1180584,8.13,13,1:12.0
1180596,8.13,18,1:10.0;3:40.0
1180597,8.13,188,1:42.0
1180602,8.13,3,0:4.0
1180668,8.13,14,2:32.0
