ep,temp,t_real,checks
1709492,7.29,4,1:8.0;3:12.0
1709498,7.29,198,3:134.0
1709530,7.29,6,1:8.0;2:16.0
1709537,7.29,19,1:8.0
1709598,7.29,2,0:4.0
1709618,7.29,6,1:16.0
1709654,7.29,4,2:12.0
1709766,7.29,2,0:4.0
1709804,7.29,33,1:28.0
1709816,7.29,18,2:40.0
1709874,7.29,12,1:28.0
1709896,7.29,106,3:216.0
1709902,7.29,40,3:84.0
1710002,7.29,25,1:36.0
1710047,7.29,4,1:4.0
1710069,7.29,199,1:106.0
1710080,7.29,6,0:4.0
1710098,7.29,25,1:36.0
1710210,7.29,8,1:10.0
1710216,7.29,8,1:8.0
1710324,7.29,160,1:36.0
1710340,7.29,2,1:8.0
1710367,7.29,35,1:8.0
1710390,7.29,16,3:36.0
1710409,7.29,125,1:28.0
1710436,7.29,4,1:8.0
1710442,7.29,28,3:60.0
1710518,7.29,3,0:4.0
1710622,7.29,8,1:20.0
1710630,7.29,2,0:4.0
1710658,7.29,3,0:4.0
1710727,7.29,62,1:14.0
1710730,7.29,8,1:20.0;2:20.0
1710754,7.29,10,1:16.0;2:16.0
1710755,7.29,55,1:28.0
1710874,7.29,58,3:120.0
1710942,7.29,47,2:98.0
1710957,7.29,14,1:10.0
1710974,7.29,6,1:8.0
1711114,7.29,2,1:8.0;2:8.0;3:8.0
1711135,7.29,14,1:12.0
1711139,7.29,44,1:10.0
1711208,7.29,18,2:40.0
1711210,7.29,198,0:4.0
1711241,7.29,39,1:16.0
1711246,7.29,13,3:30.0
1711252,7.29,38,2:80.0
1711294,7.29,54,2:112.0
1711302,7.29,3,0:4.0
1711322,7.29,106,0:4.0
1711378,7.29,10,1:12.0
1711382,7.29,18,2:40.0
1711386,7.29,8,0:4.0
1711456,7.29,3,0:4.0
1711528,7.29,2,0:4.0
1711538,7.29,8,2:20.0
1711545,7.29,13,1:4.0
1711601,7.29,17,1:4.0
1711628,7.29,22,2:48.0
1711640,7.29,2,1:8.0;2:8.0;3:8.0
1711656,7.29,8,0:4.0
1711727,7.29,24,1:10.0
1711730,7.29,12,0:4.0
1711742,7.29,66,2:16.0
1711744,7.29,6,0:4.0
1711756,7.29,14,1:22.0
1711848,7.29,11,0:4.0;3:18.0
1711979,7.29,32,1:22.0
1712035,7.29,7,1:4.0
1712058,7.29,22,3:48.0
1712060,7.29,2,0:4.0
1712072,7.29,2,0:4.0
1712076,7.29,18,2:40.0
1712085,7.29,34,1:10.0
1712150,7.29,38,1:80.0
1712157,7.29,55,1:28.0
1712236,7.29,2,0:4.0
1712278,7.29,3,0:4.0
1712302,7.29,98,3:200.0
1712324,7.29,10,1:10.0
1712336,7.29,12,1:28.0
1712340,7.29,8,2:20.0
1712420,7.29,34,1:36.0
1712468,7.29,3,0:4.0
1712512,7.29,12,1:28.0;2:28.0
1712569,7.29,9,1:10.0
1712870,7.29,6,0:4.0
1712914,7.29,2,0:4.0;1:4.0;2:4.0
1712925,7.29,5,1:4.0
1712934,7.29,19,1:28.0
1713012,7.29,2,0:4.0
1713024,7.29,6,2:16.0
1713062,7.29,2,1:8.0
1713077,7.29,199,1:8.0
1713208,7.29,12,0:4.0
1713244,7.29,8,0:4.0
1713288,7.29,2,0:4.0
1713392,7.29,12,1:8.0;2:28.0
1713456,7.29,88,3:180.0
1713496,7.29,2,0:4.0
1713545,7.29,9,1:8.0
1713597,7.29,7,1:4.0
1713600,7.29,7,1:12.0;2:12.0
1713636,7.29,48,3:100.0
1713689,7.29,10,1:22.0
1713698,7.29,5,0:4.0;3:14.0
1713718,7.29,2,1:8.0
1713750,7.29,198,2:64.0
1713766,7.29,16,0:4.0
1713820,7.29,2,0:4.0;1:4.0
1713868,7.29,8,0:4.0
1713872,7.29,46,2:32.0
1713934,7.29,4,1:8.0
1713938,7.29,25,2:24.0
1713956,7.29,31,2:66.0
1713986,7.29,25,2:54.0
1714003,7.29,3,1:4.0
1714072,7.29,26,1:28.0;2:28.0
1714172,7.29,10,1:12.0
1714260,7.29,7,1:12.0
1714270,7.29,54,2:112.0
1714280,7.29,3,0:4.0
1714293,7.29,4,1:4.0
1714325,7.29,13,1:4.0
1714386,7.29,19,1:28.0
1714408,7.29,37,2:78.0
1714458,7.29,4,1:12.0;2:12.0;3:12.0
1714478,7.29,10,2:24.0
1714502,7.29,16,0:4.0
1714522,7.29,4,0:4.0
1714528,7.29,3,0:4.0
1714564,7.29,8,1:10.0
1714590,7.29,43,2:90.0
1714664,7.29,2,0:4.0
1714676,7.29,34,1:16.0
1714680,7.29,4,0:4.0
1714710,7.29,4,1:8.0;2:8.0
1714723,7.29,5,1:12.0
1714779,7.28,7,1:4.0
1714788,7.28,20,1:22.0;2:22.0
1714800,7.28,2,0:4.0
1714854,7.28,70,1:36.0
1714872,7.28,16,3:36.0
1714968,7.28,8,0:4.0
1715003,7.28,53,1:12.0
1715018,7.28,4,0:4.0
1715036,7.28,14,2:32.0
1715054,7.28,145,2:56.0;3:294.0
1715156,7.28,28,3:60.0
1715172,7.28,3,0:4.0
1715242,7.28,6,1:8.0
1715260,7.28,4,0:4.0
1715290,7.28,10,2:24.0
1715300,7.28,5,1:10.0
1715347,7.28,199,1:4.0
1715428,7.28,14,2:32.0
1715442,7.28,43,3:90.0
1715520,7.28,6,0:4.0;1:4.0;2:4.0
1715534,7.28,6,1:8.0;2:8.0
1715550,7.28,103,3:210.0
1715592,7.28,26,2:56.0
1715648,7.28,28,3:60.0
1715729,7.28,13,1:4.0
1715746,7.28,28,2:60.0
1715802,7.28,5,1:10.0
1715845,7.28,4,1:4.0;2:4.0
1715861,7.28,4,1:10.0
1715878,7.28,2,1:8.0
1715882,7.28,3,0:4.0
1715891,7.28,15,1:8.0
1715901,7.28,3,1:4.0
1715902,7.28,2,0:4.0
1715946,7.28,5,1:10.0;2:10.0
1715960,7.28,26,2:56.0
1716092,7.28,198,1:10.0
1716228,7.28,14,2:32.0
1716290,7.28,38,2:80.0
1716322,7.28,13,2:30.0
1716352,7.28,8,0:4.0
1716386,7.28,6,1:8.0
1716492,7.28,6,2:16.0
1716516,7.28,2,1:8.0
1716580,7.28,8,0:4.0
1716628,7.28,13,1:30.0
1716668,7.28,3,0:4.0
1716753,7.28,43,1:22.0
1716793,7.28,54,1:22.0
1716850,7.28,124,2:252.0
1716877,7.28,10,1:22.0
1716908,7.28,34,2:72.0
1716918,7.28,4,1:8.0;2:8.0
1716926,7.28,38,1:20.0
1716930,7.28,6,0:4.0
1717080,7.28,38,2:80.0
1717090,7.28,14,0:4.0;1:4.0
1717092,7.28,38,3:80.0
1717093,7.28,7,1:8.0
1717126,7.28,20,3:44.0
1717229,7.28,13,1:4.0
1717252,7.28,10,1:16.0
1717349,7.28,19,1:8.0
1717354,7.28,28,3:60.0
1717358,7.28,2,0:4.0;2:8.0
1717382,7.28,4,1:8.0;2:8.0
1717417,7.28,11,1:8.0
1717428,7.28,18,1:20.0
1717432,7.28,4,0:4.0
1717489,7.28,9,1:8.0
1717631,7.28,199,1:4.0
1717638,7.28,6,1:16.0;2:16.0;3:16.0
1717680,7.28,25,1:36.0
1717692,7.28,7,1:12.0;2:12.0;3:18.0
1717738,7.28,2,1:8.0;2:8.0;3:8.0
1717800,7.28,13,0:4.0;3:30.0
1717864,7.28,166,2:336.0
1717930,7.28,2,0:4.0
1717940,7.28,10,1:12.0
1717944,7.28,65,3:134.0
1717952,7.28,43,2:90.0
1718005,7.28,11,1:8.0
1718062,7.28,4,1:8.0
1718182,7.28,19,1:28.0
1718244,7.28,16,2:36.0
1718310,7.28,18,2:40.0
1718433,7.28,199,1:4.0
1718461,7.28,4,1:4.0
1718484,7.28,13,1:20.0
1718516,7.28,2,0:4.0
1718575,7.28,19,1:8.0
1718602,7.28,3,0:4.0
1718608,7.28,2,0:4.0;1:4.0;3:8.0
1718643,7.28,3,1:4.0
1718726,7.28,7,1:12.0
1718761,7.28,17,1:4.0
1718808,7.28,4,1:8.0
1718858,7.28,46,1:16.0
1718872,7.28,16,0:4.0
1718938,7.28,38,2:80.0
1718979,7.28,55,1:16.0
1719010,7.28,16,0:4.0
1719054,7.28,12,1:28.0;2:28.0;3:28.0
1719132,7.28,2,0:4.0
1719175,7.28,199,1:4.0
1719386,7.28,16,1:36.0
1719395,7.28,27,1:14.0
1719414,7.28,4,0:4.0
1719454,7.28,18,1:16.0
1719460,7.28,0,0:4.0;1:4.0;2:4.0;3:4.0
1719490,7.28,4,0:4.0
1719524,7.28,23,2:24.0;3:50.0
1719608,7.28,6,1:8.0
1719616,7.28,10,1:16.0
1719643,7.28,199,1:4.0
1719708,7.28,26,1:28.0
1719724,7.28,11,3:26.0
1719792,7.28,38,1:8.0
1719809,7.28,199,1:8.0
1719836,7.28,82,3:168.0
1719870,7.28,43,3:90.0
1719896,7.28,48,2:100.0
1719914,7.28,28,3:60.0
1719937,7.28,3,1:8.0
1719940,7.28,2,0:4.0
1720024,7.28,8,0:4.0
1720076,7.28,4,1:8.0
1720138,7.28,2,0:4.0
1720190,7.28,16,3:36.0
1720219,7.28,39,1:20.0
1720224,7.28,13,2:30.0
1720278,7.28,4,0:4.0
1720322,7.28,6,1:8.0
1720352,7.28,4,1:8.0;2:8.0
1720390,7.28,2,0:4.0
1720424,7.28,38,3:80.0
1720440,7.28,18,2:40.0
1720502,7.28,2,0:4.0
1720522,7.28,2,0:4.0
1720538,7.28,18,1:20.0
1720566,7.28,16,3:36.0
1720598,7.28,4,0:4.0
1720644,7.28,2,0:4.0
1720695,7.28,199,1:12.0
1720714,7.28,12,0:4.0
1720728,7.28,12,0:4.0
1720806,7.28,8,1:20.0
1720813,7.28,27,1:8.0
1720909,7.28,9,1:8.0
1720934,7.28,33,2:70.0
1720996,7.28,4,1:8.0;3:12.0
1721084,7.27,16,1:12.0
1721128,7.27,33,2:70.0
1721185,7.27,31,1:16.0
1721250,7.27,4,0:4.0
1721257,7.27,4,1:4.0
1721278,7.27,2,0:4.0
1721280,7.27,6,1:8.0;3:16.0
1721284,7.27,10,2:24.0
1721312,7.27,3,1:10.0;2:10.0;3:10.0
1721328,7.27,3,1:10.0;2:10.0;3:10.0
1721362,7.27,26,0:4.0
1721433,7.27,19,1:10.0
1721446,7.27,10,3:24.0
1721506,7.27,8,2:20.0
1721522,7.27,2,0:4.0;1:4.0
1721566,7.27,8,0:4.0
1721640,7.27,19,2:42.0
1721680,7.27,10,1:16.0
1721807,7.27,39,1:16.0
1721840,7.27,38,0:4.0
1721876,7.27,18,2:40.0
1721890,7.27,0,0:4.0;1:4.0
1721959,7.27,17,1:4.0;2:4.0
1722044,7.27,16,1:36.0;2:36.0;3:36.0
1722047,7.27,90,1:26.0
1722052,7.27,19,1:28.0
1722092,7.27,2,0:4.0;1:4.0;3:8.0
1722147,7.27,99,1:40.0
1722172,7.27,173,3:350.0
1722206,7.27,44,2:16.0;3:44.0
1722230,7.27,10,3:24.0
1722263,7.27,7,1:8.0
1722291,7.27,19,1:16.0
1722292,7.27,20,3:44.0
1722672,7.27,2,0:4.0;1:4.0
1722808,7.27,143,2:290.0
1722818,7.27,68,2:140.0
1722822,7.27,4,2:12.0
1722860,7.27,110,3:224.0
1722974,7.27,5,1:10.0
1722996,7.27,2,1:8.0
1723070,7.27,8,0:4.0
1723174,7.27,4,0:4.0
1723220,7.27,10,2:24.0
1723232,7.27,2,1:8.0
1723278,7.27,25,1:36.0
1723313,7.27,98,1:22.0
1723320,7.27,16,0:4.0
1723450,7.27,46,3:96.0
1723461,7.27,4,1:4.0
1723466,7.27,8,0:4.0
1723564,7.27,34,2:72.0
1723647,7.27,4,1:4.0
1723672,7.27,25,2:54.0
1723674,7.27,28,3:60.0
1723703,7.27,17,1:4.0
1723743,7.27,9,1:4.0
1723748,7.27,198,3:150.0
1723780,7.27,2,0:4.0
1723810,7.27,12,1:28.0
1723827,7.27,14,1:10.0;2:10.0
1723894,7.27,3,0:4.0
1723915,7.27,199,1:10.0
1723948,7.27,18,3:40.0
1723956,7.27,2,0:4.0
1724028,7.27,12,0:4.0
1724090,7.27,10,1:12.0
1724112,7.27,4,0:4.0
1724154,7.27,118,3:240.0
1724258,7.27,19,1:28.0
1724278,7.27,2,1:8.0
1724299,7.27,31,1:16.0
1724334,7.27,198,0:4.0
1724344,7.27,3,0:4.0
1724394,7.27,16,0:4.0
1724396,7.27,4,0:4.0
1724418,7.27,22,3:48.0
1724462,7.27,25,1:36.0
1724490,7.27,98,3:200.0
1724549,7.27,7,1:4.0
1724550,7.27,4,1:8.0
1724565,7.27,199,1:10.0
1724568,7.27,33,1:28.0
1724620,7.27,133,3:270.0
1724650,7.27,3,1:10.0;2:10.0;3:10.0
1724673,7.27,199,1:4.0
1724798,7.27,160,1:36.0;2:36.0
1724928,7.27,130,3:264.0
1724944,7.27,13,1:12.0;2:30.0
1725108,7.27,14,1:16.0
1725142,7.27,16,3:36.0
1725176,7.27,106,3:216.0
1725198,7.27,43,2:40.0
1725214,7.27,2,0:4.0;1:4.0;2:4.0
1725306,7.27,3,0:4.0
1725308,7.27,16,0:4.0
1725324,7.27,20,3:44.0
1725358,7.27,8,2:20.0
1725374,7.27,3,1:10.0;2:10.0;3:10.0
1725402,7.27,2,0:4.0
1725412,7.27,22,3:48.0
1725554,7.27,2,1:8.0;2:8.0
1725606,7.27,3,0:4.0
1725647,7.27,3,1:4.0
1725656,7.27,198,3:60.0
1725711,7.27,29,1:12.0
1725732,7.27,12,0:4.0
1725796,7.27,2,0:4.0;1:4.0
1725904,7.27,2,0:4.0
1725959,7.27,15,1:22.0
1726046,7.27,3,0:4.0
1726056,7.27,4,1:8.0;2:8.0
1726080,7.27,16,1:36.0
1726110,7.27,3,0:4.0
1726145,7.27,7,1:8.0
1726154,7.27,18,1:20.0
1726164,7.27,16,3:36.0
1726202,7.27,3,1:10.0
1726240,7.27,7,1:12.0;2:12.0
1726242,7.27,10,1:12.0
1726270,7.27,22,3:48.0
1726287,7.27,5,1:8.0
1726358,7.27,58,0:4.0;2:20.0
1726401,7.27,97,1:28.0
1726454,7.27,28,2:60.0
1726501,7.27,69,1:28.0
1726506,7.27,2,0:4.0
1726536,7.27,8,0:4.0
1726540,7.27,6,0:4.0
1726546,7.27,6,1:16.0
1726640,7.27,12,0:4.0
1726656,7.27,22,2:48.0
1726692,7.27,3,0:4.0
1726696,7.27,2,0:4.0
1726728,7.27,23,1:20.0
1726916,7.27,133,3:270.0
1726918,7.27,2,0:4.0
1726930,7.27,2,0:4.0
1726972,7.27,9,1:22.0
1727006,7.27,23,1:20.0
1727016,7.27,38,3:80.0
1727036,7.27,10,1:12.0
1727064,7.27,14,1:16.0;2:16.0
1727083,7.27,3,1:8.0
1727095,7.27,35,1:8.0
1727104,7.27,5,1:10.0
1727206,7.27,4,2:12.0
1727216,7.27,2,0:4.0
1727287,7.27,13,1:4.0
1727288,7.27,8,1:20.0;2:20.0;3:20.0
1727332,7.27,8,0:4.0
1727432,7.26,2,0:4.0
1727454,7.26,4,1:8.0
1727456,7.26,2,0:4.0
1727484,7.26,43,3:90.0
1727490,7.26,18,1:16.0
1727492,7.26,8,1:20.0;2:20.0;3:20.0
1727512,7.26,82,3:168.0
1727636,7.26,3,1:10.0
1727752,7.26,4,0:4.0
1727818,7.26,19,2:42.0
1727866,7.26,16,3:36.0
1727922,7.26,50,3:104.0
1727936,7.26,2,0:4.0
1728006,7.26,2,1:8.0
1728024,7.26,128,2:40.0;3:260.0
1728085,7.26,53,1:12.0
1728106,7.26,16,1:12.0;2:12.0
1728119,7.26,1,1:4.0
1728122,7.26,13,0:4.0;2:20.0;3:30.0
1728174,7.26,18,2:40.0
1728202,7.26,198,2:144.0
1728234,7.26,2,0:4.0;1:4.0
1728244,7.26,78,3:160.0
1728312,7.26,3,1:10.0
1728434,7.26,6,2:16.0
1728477,7.26,7,1:4.0
1728508,7.26,2,0:4.0
1728561,7.26,134,1:30.0
1728577,7.26,17,1:4.0
1728580,7.26,18,2:40.0
1728596,7.26,2,1:8.0
1728636,7.26,28,2:60.0
1728672,7.26,6,0:4.0
1728700,7.26,12,0:4.0
1728722,7.26,82,3:168.0
1728765,7.26,199,1:4.0
1728774,7.26,12,0:4.0
1728848,7.26,4,1:8.0
1728850,7.26,12,0:4.0
1728854,7.26,4,0:4.0
1728862,7.26,2,0:4.0
1728960,7.26,22,3:48.0
1728990,7.26,22,3:48.0
1729194,7.26,2,0:4.0;1:4.0
1729200,7.26,19,1:28.0;2:28.0
1729221,7.26,4,1:4.0
1729230,7.26,12,0:4.0
1729242,7.26,8,0:4.0
1729343,7.26,199,1:106.0
1729468,7.26,160,1:36.0
1729494,7.26,6,2:16.0
1729634,7.26,82,3:168.0
1729656,7.26,6,2:16.0
1729766,7.26,16,0:4.0
1729848,7.26,34,2:72.0
1729901,7.26,29,1:30.0
1729912,7.26,4,0:4.0
1729946,7.26,4,0:4.0
1729972,7.26,8,0:4.0
1730004,7.26,12,0:4.0
1730048,7.26,2,0:4.0
1730145,7.26,27,1:8.0
1730168,7.26,28,3:60.0
1730175,7.26,71,1:16.0
1730182,7.26,18,2:40.0
1730216,7.26,4,2:12.0
1730226,7.26,7,1:12.0
1730232,7.26,4,0:4.0;2:12.0
1730266,7.26,2,0:4.0
1730288,7.26,10,1:16.0
1730446,7.26,2,0:4.0
1730489,7.26,15,1:8.0
1730523,7.26,13,1:4.0
1730547,7.26,35,1:8.0
1730548,7.26,96,2:56.0;3:196.0
1730582,7.26,14,2:32.0
1730619,7.26,3,1:8.0
1730662,7.26,3,1:10.0
1730672,7.26,14,1:16.0;2:16.0
1730739,7.26,26,1:22.0
1730782,7.26,4,0:4.0
1730808,7.26,2,1:8.0
1730822,7.26,2,0:4.0
1730859,7.26,-25,1:12.0
1730866,7.26,16,0:4.0
1730880,7.26,2,0:4.0;1:4.0
1730906,7.26,43,3:90.0
1730982,7.26,88,2:180.0
1731020,7.26,2,0:4.0
1731114,7.26,6,0:4.0
1731158,7.26,2,0:4.0;2:8.0
1731170,7.26,2,0:4.0
1731180,7.26,25,2:54.0
1731192,7.26,7,1:12.0;2:12.0
1731198,7.26,7,1:12.0
1731314,7.26,15,2:34.0
1731332,7.26,4,1:8.0
1731346,7.26,148,3:300.0
1731422,7.26,23,2:50.0
1731436,7.26,16,2:36.0
1731507,7.26,27,1:4.0;2:4.0
1731556,7.26,64,2:44.0
1731640,7.26,12,1:28.0;2:28.0;3:28.0
1731659,7.26,9,1:8.0
1731664,7.26,5,1:10.0
1731698,7.26,16,1:36.0;2:36.0;3:36.0
1731716,7.26,4,0:4.0
1731748,7.26,22,2:48.0
1731759,7.26,5,1:8.0
1731894,7.26,25,2:54.0
1731928,7.26,12,0:4.0
1731938,7.26,2,1:8.0;2:8.0;3:8.0
1731946,7.26,13,2:30.0
1731962,7.26,7,1:8.0
1732032,7.26,18,0:4.0;3:40.0
1732052,7.26,2,0:4.0
1732074,7.26,8,1:8.0
1732089,7.26,171,1:172.0
1732097,7.26,35,1:8.0
1732120,7.26,8,1:20.0;2:20.0
1732136,7.26,4,0:4.0;3:12.0
1732144,7.26,3,0:4.0
1732154,7.26,5,1:10.0
1732166,7.26,178,3:360.0
1732230,7.26,17,1:26.0
1732256,7.26,22,2:48.0
1732300,7.26,19,1:28.0
1732362,7.26,26,2:56.0
1732430,7.26,0,0:4.0;1:4.0;2:4.0;3:4.0
1732466,7.26,68,3:140.0
1732476,7.26,7,1:12.0
1732488,7.26,26,2:56.0
1732602,7.26,2,1:8.0;2:8.0
1732616,7.26,16,1:36.0;2:36.0;3:36.0
1732622,7.26,2,1:8.0
1732646,7.26,2,0:4.0
1732665,7.26,8,1:12.0
1732724,7.26,7,3:18.0
1732766,7.26,12,1:28.0;2:28.0;3:28.0
1732768,7.26,2,1:8.0
1732775,7.26,199,1:8.0
1732806,7.26,14,1:16.0
1732852,7.26,12,0:4.0
1732892,7.26,88,2:180.0
1732912,7.26,14,2:32.0
1732936,7.26,25,1:36.0
1733061,7.26,13,1:4.0
1733084,7.26,28,1:24.0;3:60.0
1733117,7.26,4,1:10.0
1733154,7.26,3,0:4.0
1733198,7.26,5,1:10.0
1733336,7.26,18,1:16.0;3:40.0
1733358,7.26,92,3:126.0
1733548,7.26,8,1:8.0
1733560,7.26,16,3:36.0
1733628,7.26,19,2:42.0
1733676,7.26,198,0:4.0
1733754,7.25,2,0:4.0
1733788,7.25,68,2:70.0;3:140.0
1733792,7.25,8,1:10.0
1733800,7.25,7,1:12.0;3:18.0
1733864,7.25,3,0:4.0
1733926,7.25,13,0:4.0
1733928,7.25,8,2:20.0
1733944,7.25,5,2:14.0
1733978,7.25,16,2:36.0
1734028,7.25,7,1:12.0
1734030,7.25,43,2:90.0
1734036,7.25,5,0:4.0;3:14.0
1734059,7.25,199,1:8.0
1734072,7.25,4,1:8.0
1734170,7.25,18,2:40.0
1734250,7.25,48,2:50.0;3:100.0
1734278,7.25,12,0:4.0
1734304,7.25,7,0:4.0;3:18.0
1734472,7.25,12,0:4.0
1734486,7.25,4,1:8.0
1734682,7.25,160,3:216.0
1734744,7.25,3,0:4.0;2:10.0
1734750,7.25,16,0:4.0
1734766,7.25,2,1:8.0
1734784,7.25,3,0:4.0
1734786,7.25,38,2:54.0;3:80.0
1734828,7.25,8,0:4.0
1734838,7.25,2,0:4.0
1734844,7.25,25,1:36.0
1734890,7.25,160,2:324.0
1734916,7.25,198,1:20.0
1734918,7.25,12,0:4.0
1734936,7.25,90,0:4.0;3:16.0
1734942,7.25,6,1:16.0;2:16.0;3:16.0
1735024,7.25,10,1:16.0
1735108,7.25,25,1:36.0
1735153,7.25,5,1:4.0
1735230,7.25,3,0:4.0
1735254,7.25,2,1:8.0;2:8.0;3:8.0
1735322,7.25,6,1:8.0;2:8.0
1735373,7.25,17,1:4.0
1735400,7.25,0,0:4.0;1:4.0
1735464,7.25,19,1:28.0;2:28.0
1735504,7.25,8,0:4.0;2:20.0
1735542,7.25,70,2:144.0
1735642,7.25,14,2:32.0
1735648,7.25,2,0:4.0;2:8.0
1735654,7.25,5,2:14.0
1735698,7.25,2,0:4.0
1735704,7.25,4,0:4.0
1735728,7.25,22,0:4.0
1735748,7.25,3,1:10.0;2:10.0;3:10.0
1735778,7.25,8,2:20.0
1735834,7.25,6,1:8.0
1735840,7.25,10,1:16.0;2:16.0
1735848,7.25,178,3:360.0
1735856,7.25,14,1:16.0
1735884,7.25,142,3:288.0
1735886,7.25,28,3:60.0
1735910,7.25,6,0:4.0
1735916,7.25,22,3:48.0
1735917,7.25,55,1:28.0
1735968,7.25,4,1:12.0;2:12.0;3:12.0
1736052,7.25,20,3:44.0
1736061,7.25,199,1:4.0
1736204,7.25,2,0:4.0
1736242,7.25,12,0:4.0
1736246,7.25,43,2:90.0
1736264,7.25,0,0:4.0;1:4.0;2:4.0;3:4.0
1736332,7.25,2,1:8.0
1736338,7.25,19,1:28.0
1736371,7.25,5,1:8.0
1736377,7.25,3,1:4.0
1736429,7.25,17,1:4.0
1736538,7.25,43,1:36.0
1736562,7.25,96,2:196.0
1736610,7.25,6,0:4.0
1736624,7.25,10,2:24.0
1736778,7.25,4,1:8.0
1736793,7.25,199,1:8.0
1736800,7.25,16,3:36.0
1736877,7.25,7,1:4.0
1736903,7.25,27,1:8.0
1736981,7.25,62,1:16.0
1737009,7.25,11,1:12.0
1737030,7.25,52,2:108.0
1737110,7.25,18,1:8.0;2:8.0
1737115,7.25,7,1:4.0
1737246,7.25,54,3:112.0
1737288,7.25,126,2:16.0;3:32.0
1737335,7.25,19,1:10.0
1737412,7.25,2,1:8.0;2:8.0
1737433,7.25,199,1:8.0
1737436,7.25,5,2:14.0
1737479,7.25,34,1:28.0
1737540,7.25,6,0:4.0
1737600,7.25,8,1:10.0
1737618,7.25,58,3:120.0
1737778,7.25,6,0:4.0
1737780,7.25,18,1:20.0
1737808,7.25,2,0:4.0;1:4.0
1737840,7.25,11,1:12.0
1737846,7.25,4,0:4.0
1737880,7.25,2,1:8.0;2:8.0;3:8.0
1737961,7.25,17,1:4.0
1737984,7.25,3,0:4.0
1738007,7.25,9,1:4.0
1738076,7.25,10,1:16.0
1738220,7.25,16,1:36.0;2:36.0;3:36.0
1738320,7.25,4,1:12.0
1738352,7.25,3,0:4.0
1738364,7.25,4,1:8.0
1738378,7.25,2,1:8.0
1738423,7.25,3,1:8.0
1738486,7.25,3,0:4.0
1738553,7.25,4,1:4.0
1738560,7.25,4,2:12.0
1738608,7.25,178,0:4.0
1738622,7.25,10,1:16.0
1738706,7.25,28,3:60.0
1738770,7.25,8,0:4.0
1738784,7.25,16,1:36.0
1738790,7.25,25,1:36.0
1738820,7.25,25,1:36.0
1738857,7.25,55,1:16.0
1738898,7.25,10,3:24.0
1738920,7.25,198,0:4.0;1:4.0
1738924,7.25,16,1:36.0;2:36.0
1738930,7.25,22,3:48.0
1738940,7.25,5,2:14.0
1738967,7.25,199,1:8.0
1738978,7.25,4,0:4.0
1738992,7.25,18,1:8.0;2:8.0
1739038,7.25,3,0:4.0
1739070,7.25,8,2:20.0
1739092,7.25,8,1:8.0
1739106,7.25,16,1:36.0
1739132,7.25,16,1:36.0;2:36.0
1739227,7.25,5,1:4.0
1739268,7.25,2,1:8.0
1739302,7.25,2,0:4.0;2:8.0
1739320,7.25,8,1:20.0;2:20.0;3:20.0
1739368,7.25,3,1:10.0;2:10.0;3:10.0
1739458,7.25,13,2:30.0
1739521,7.25,17,1:4.0;2:4.0
1739526,7.25,3,1:10.0;2:10.0;3:10.0
1739556,7.25,4,1:12.0
1739596,7.25,66,3:136.0
1739640,7.25,4,1:8.0;2:8.0
1739674,7.25,2,1:8.0;2:8.0;3:8.0
1739678,7.25,3,0:4.0
1739728,7.25,12,1:28.0
1739739,7.25,199,1:8.0
1739750,7.25,2,1:8.0
1739922,7.25,40,1:28.0
1739936,7.25,2,0:4.0
1740042,7.24,10,1:10.0
1740140,7.24,4,1:12.0
1740173,7.24,35,1:8.0
1740186,7.24,6,0:4.0
1740281,7.24,15,1:16.0
1740326,7.24,30,2:64.0
1740389,7.24,3,1:8.0
1740445,7.24,19,1:8.0
1740484,7.24,10,1:16.0
1740498,7.24,8,2:20.0
1740584,7.24,16,0:4.0
1740614,7.24,106,2:216.0
1740638,7.24,34,2:32.0
1740688,7.24,4,1:12.0;2:12.0;3:12.0
1740730,7.24,7,1:12.0
1740914,7.24,8,0:4.0
1740986,7.24,2,0:4.0
1741052,7.24,10,3:24.0
1741180,7.24,70,2:144.0
1741296,7.24,145,3:294.0
1741359,7.24,69,1:28.0
1741400,7.24,38,1:10.0
1741464,7.24,20,3:30.0
1741521,7.24,31,1:16.0
1741542,7.24,4,1:8.0;2:8.0
1741560,7.24,2,0:4.0
1741582,7.24,10,2:24.0
1741614,7.24,0,0:4.0;1:4.0;2:4.0;3:4.0
1741710,7.24,16,0:4.0
1741724,7.24,38,2:80.0
1741752,7.24,30,3:64.0
1741758,7.24,133,2:90.0;3:270.0
1741766,7.24,198,3:100.0
1741782,7.24,8,0:4.0
1741804,7.24,4,1:8.0;3:12.0
1741844,7.24,4,0:4.0
1741896,7.24,8,0:4.0
1741898,7.24,16,0:4.0
1741915,7.24,25,1:4.0
1742000,7.24,3,1:10.0;2:10.0;3:10.0
1742144,7.24,29,1:28.0;3:62.0
1742164,7.24,2,1:8.0
1742216,7.24,8,0:4.0
1742256,7.24,18,2:40.0
1742257,7.24,199,1:22.0
1742258,7.24,10,1:16.0
1742300,7.24,5,1:10.0
1742322,7.24,2,0:4.0
1742341,7.24,9,1:8.0
1742352,7.24,8,0:4.0
1742384,7.24,4,2:12.0
1742408,7.24,4,0:4.0
1742464,7.24,7,1:12.0;2:12.0
1742486,7.24,8,1:8.0
1742539,7.24,9,1:8.0
